date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,electoral_district,region,electoral_district_id,bus_distance
20/12/2018,"41 Kilnavara Heights, Cavan, Cavan",Cavan,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJw4lr7zMMXkgRO1cMYJnpr9o,"https://maps.googleapis.com/maps/api/geocode/json?address=41+Kilnavara+Heights,+Cavan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9853645,-7.3668226,"41 Kilnavara Heights, Lurganboy, Cavan, Co. Cavan, H12 KN20, Ireland",H12 KN20,ROOFTOP,Cavan Rural,Border,32048,0.5712667991890322
20/12/2018,"Apt 5  Sli Macnean, Main Street, Blacklion",Cavan,62000.0,Yes,New Dwelling house /Apartment,,ChIJ1SbwKMFbXkgRCVZWYPtDT0U,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+5+Sli+Macnean,+Main+Street,+Blacklion,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.2913186,-7.8765059000000015,"Main St, Tuam, Blacklion, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Tuam,Border,32088,0.014306507924063782
20/12/2018,"Cavan Rd, Ballinagh, Cavan",Cavan,121000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBUnhTi4MXkgRwu60uqfHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Cavan+Rd,+Ballinagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9762223,-7.356577099999999,"Ballinagh Road, Roscalgan, Co. Cavan, Ireland",,APPROXIMATE,Cavan Rural,Border,32048,0.7350987761715582
20/12/2018,"Coill Teille, Ballydurrow, Virginia",Cavan,210000.0,No,Second-Hand Dwelling house /Apartment,,ChIJlSZ4T-L7XUgReFqxsOJrts4,"https://maps.googleapis.com/maps/api/geocode/json?address=Coill+Teille,+Ballydurrow,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.77554,-7.06053,"Ballaghdorragh, Ballydurrow, Co. Cavan, Ireland",,APPROXIMATE,Munterconnaught,Border,32033,3.2145918876437425
20/12/2018,"Cormeen, Ballinagh, Cavan",Cavan,64000.0,No,Second-Hand Dwelling house /Apartment,,ChIJT3ckiZ8LXkgR8GVT434hMVI,"https://maps.googleapis.com/maps/api/geocode/json?address=Cormeen,+Ballinagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92253969999999,-7.3870378,"Cormeen, Co. Cavan, Ireland",,APPROXIMATE,Bellananagh,Border,32041,1.7286498139812514
20/12/2018,"Dromlomain, Kilnaleck, Cavan",Cavan,220000.0,No,Second-Hand Dwelling house /Apartment,,ChIJeZrkTDAKXkgR3SlHUqtjogQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Dromlomain,+Kilnaleck,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8969801,-7.3381261,"Drumloman, Co. Cavan, Ireland",,APPROXIMATE,Derrin,Border,32058,3.9807340094912282
20/12/2018,"Killygrogan, News Inns, Ballyjamesduff Cavan",Cavan,180000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ60sJ8ygGXkgR1FJaf5hc1CQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Killygrogan,+News+Inns,+Ballyjamesduff+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92241070000001,-7.208359700000001,"Killygrogan, Corriga, Co. Cavan, Ireland",,APPROXIMATE,Waterloo,Border,32080,0.2989289781141337
20/12/2018,"Rahardrum, Virginia, Cavan",Cavan,216000.0,No,Second-Hand Dwelling house /Apartment,,ChIJb_vThNP9XUgRsH4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Rahardrum,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8344096,-7.0813222000000025,"Rahardrum, Virginia, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,0.0466781828233057
21/12/2018,"10 Chestnut Dr, Corkish Lane, Baileborough",Cavan,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJH1FVuZqqYEgR9DHxMU2rKLY,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Chestnut+Dr,+Corkish+Lane,+Baileborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.91472539999999,-6.964695799999999,"10 Chestnut Dr, Tanderagee, Bailieborough, Co. Cavan, A82 X8C0, Ireland",A82 X8C0,ROOFTOP,Bailieborough,Border,32002,0.3481964886364445
21/12/2018,"18 Bruce Manor, Arva",Cavan,61000.0,Yes,New Dwelling house /Apartment,,ChIJY2ajc6V2XkgRd6MZO6mtwdM,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Bruce+Manor,+Arva,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9212833,-7.5742952999999975,"18 Bruce Manor, Farrangarve, Ármhach, Co. Contae an Chabháin, H12 FW96, Ireland",H12 FW96,ROOFTOP,Arvagh,Border,32036,0.4552302846251498
21/12/2018,"Kilsallagh, Bawnboy, Cavan",Cavan,187500.0,No,Second-Hand Dwelling house /Apartment,,ChIJWYd_uTFpXkgRit3ESTF6yFU,"https://maps.googleapis.com/maps/api/geocode/json?address=Kilsallagh,+Bawnboy,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10983479999999,-7.656612099999998,"Kilsallagh, Corville, Co. Cavan, Ireland",,APPROXIMATE,Bawnboy,Border,32017,1.5454265576365769
21/12/2018,"Mullaghboy, Corlesmore, Ballinagh",Cavan,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJef8QaWJ0XkgRitBctUyPDCQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Mullaghboy,+Corlesmore,+Ballinagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.922926,-7.5036716,"Mullaghboy, Coronea, Co. Cavan, Ireland",,APPROXIMATE,Drumcarban,Border,32059,0.5039729209311472
21/12/2018,"Munlough North, Bawnboy, Cavan",Cavan,215000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ0aTrkklpXkgRmXWU2F4SR9o,"https://maps.googleapis.com/maps/api/geocode/json?address=Munlough+North,+Bawnboy,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1099426,-7.644242199999999,"Munlough North, Corville, Co. Cavan, Ireland",,APPROXIMATE,Bawnboy,Border,32017,0.8075914186895018
29/12/2018,"Granard St., Ballyjamesduff, Cavan",Cavan,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Q3mKaniXUgRvknPk9lIIyA,"https://maps.googleapis.com/maps/api/geocode/json?address=Granard+St.,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8635621,-7.207786800000001,"Granard St, Cornahilt, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.16008058842353473
04/01/2019,"7 Oaklands Park, Ballyjamesduff, Cavan",Cavan,141000.0,No,Second-Hand Dwelling house /Apartment,,ChIJe1RHCKniXUgROeSecpeZrKk,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Oaklands+Park,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8657985,-7.207198,"7 Oaklands Park, Cornahilt, Ballyjamesduff, Co. Cavan, A82 E7T1, Ireland",A82 E7T1,ROOFTOP,Ballyjamesduff,Border,32029,0.22100945279613735
07/01/2019,"Collops, Kingscourt, Cavan",Cavan,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnWoj-9asYEgRoHYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Collops,+Kingscourt,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9068739,-6.8052229,"Lisasturrin, Kingscourt, Co. Cavan, Ireland",,APPROXIMATE,Kingscourt,Border,32008,0.07037991032750819
08/01/2019,"Folly View, 3 Glenside Road, Cavan",Cavan,210000.0,No,Second-Hand Dwelling house /Apartment,,ChIJEUDTNjMMXkgR4ZOx66Y4ueA,"https://maps.googleapis.com/maps/api/geocode/json?address=Folly+View,+3+Glenside+Road,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9895878,-7.3669202999999985,"3 Glenside Rd, Lurganboy, Cavan, Co. Cavan, H12 TR26, Ireland",H12 TR26,ROOFTOP,Cavan Urban,Border,32001,0.23457602314352602
09/01/2019,"101 River Crescent, Virginia",Cavan,198237.88,Yes,New Dwelling house /Apartment,,ChIJ00WOxNH9XUgRzcDxY6QS5vg,"https://maps.googleapis.com/maps/api/geocode/json?address=101+River+Crescent,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8392912,-7.087753699999999,"101 River Cres, Virginia, Co. Cavan, Ireland",,ROOFTOP,Virginia,Border,32034,0.5958197782388477
09/01/2019,"2 Waterfern, Rocklands, Cavan",Cavan,150000.0,No,Second-Hand Dwelling house /Apartment,,EiIyIFdhdGVyZmVybiBEciwgQ28uIENhdmFuLCBJcmVsYW5kIhoSGAoUChIJDZjuYncOXkgR3J7k7jdJKoQQAg,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Waterfern,+Rocklands,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.00242,-7.3461645,"2 Waterfern Dr, Billis, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Cavan Rural,Border,32048,0.829859313200091
09/01/2019,"61 The Drumlins, Virginia, Cavan",Cavan,220000.0,No,Second-Hand Dwelling house /Apartment,,ChIJdY7WwdX9XUgRPVjIEsHVefE,"https://maps.googleapis.com/maps/api/geocode/json?address=61+The+Drumlins,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8370797,-7.0755987000000005,"61 The Drumlins, Rahardrum, Virginia, Co. Cavan, A82 T1D0, Ireland",A82 T1D0,ROOFTOP,Virginia,Border,32034,0.4589319112610324
10/01/2019,"Furnaceland, Swanlinbar, Belturbet",Cavan,35000.0,No,Second-Hand Dwelling house /Apartment,,ChIJaS8RqiBoXkgROZeUGv-Zr8Q,"https://maps.googleapis.com/maps/api/geocode/json?address=Furnaceland,+Swanlinbar,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.18722579999999,-7.7192770999999984,"Furnaceland Gardens, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Swanlinbar,Border,32026,1.0906516378876954
11/01/2019,"103 River Crescent, Virginia",Cavan,179185.02,Yes,New Dwelling house /Apartment,,EiIxMDMgUml2ZXIgQ3JlcywgQ28uIENhdmFuLCBJcmVsYW5kIhoSGAoUChIJL0O4l9H9XUgRNYR3dlUef78QZw,"https://maps.googleapis.com/maps/api/geocode/json?address=103+River+Crescent,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.839257,-7.0860990999999975,"103 River Cres, Virginia, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Virginia,Border,32034,0.5400076878548457
11/01/2019,"Lavagh, Ballyheelan, Kilnaleck",Cavan,370000.0,No,New Dwelling house /Apartment,,ChIJd17lH5fhXUgRwA0yl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Lavagh,+Ballyheelan,+Kilnaleck,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.831159,-7.331373399999999,"Lavagh, Aghakilmore, Co. Cavan, Ireland",,APPROXIMATE,Ballymachugh,Border,32040,3.4502287394311564
11/01/2019,"Tullytreane, Crosskeys, Cavan",Cavan,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJe6nyZu4IXkgRfTRvIcjCDu4,"https://maps.googleapis.com/maps/api/geocode/json?address=Tullytreane,+Crosskeys,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92163370000001,-7.252530099999999,"Tullytreane, Corriga, Co. Cavan, Ireland",,APPROXIMATE,Crosskeys,Border,32055,0.8408271575761143
14/01/2019,"3 Creeney Cottages, Belturbet",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCRNCeHETXkgR4HYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Creeney+Cottages,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10190559999999,-7.449667899999999,"Kilconny, Belturbet, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.005848956715348603
14/01/2019,"46 Drumnavanagh, Cavan, Cavan",Cavan,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8WY8K88NXkgRskpJEosOb2Q,"https://maps.googleapis.com/maps/api/geocode/json?address=46+Drumnavanagh,+Cavan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9982281,-7.371458500000001,"46 Drumnavanagh, Drumavanagh, Cavan, Co. Cavan, H12 DF88, Ireland",H12 DF88,ROOFTOP,Cavan Rural,Border,32048,0.19482075528239104
16/01/2019,"Brankhill, Belturbet",Cavan,85000.0,No,Second-Hand Dwelling house /Apartment,,ChIJH9xIU3xtXkgRlPaIhy8YItM,"https://maps.googleapis.com/maps/api/geocode/json?address=Brankhill,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.02693000000001,-7.52298,"Derrygid, Brankill, Co. Cavan, Ireland",,APPROXIMATE,Killashandra,Border,32066,1.3796460964799468
17/01/2019,"14 Bruce Manor, Arva",Cavan,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJPT_TcaV2XkgRNfc_hUVDs0o,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Bruce+Manor,+Arva,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92156170000001,-7.574653799999997,"14 Bruce Manor, Drumalt, Ármhach, Co. Contae an Chabháin, H12 FH32, Ireland",H12 FH32,ROOFTOP,Arvagh,Border,32036,0.4616268902996035
17/01/2019,"Butlers Bridge Village, Cavan, Cavan",Cavan,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJobp0FxASXkgRgOQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Butlers+Bridge+Village,+Cavan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0452119,-7.3769588000000015,"Derrygarra Lower, Butlers Bridge, Co. Cavan, Ireland",,APPROXIMATE,Butler's Bridge,Border,32044,0.2388033710034184
17/01/2019,"Carnagh, Kilcogy, Cavan",Cavan,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ7y3Pc_PfXUgRwhW2uqfHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Carnagh,+Kilcogy,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.85127319999999,-7.4632960000000015,"Carnagh Upper, Co. Cavan, Ireland",,APPROXIMATE,Kilcogy,Border,32090,7.389610802609598
18/01/2019,"16 Lakeland Close, Swellan, Cavan",Cavan,170000.0,No,Second-Hand Dwelling house /Apartment,,ChIJA68YhEoMXkgRRADk2HM3d60,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Lakeland+Close,+Swellan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9871199,-7.3764156,"16 Lakeland Cl, Swellan Lower, Cavan, Co. Cavan, H12 H293, Ireland",H12 H293,ROOFTOP,Cavan Rural,Border,32048,0.9109700872180728
18/01/2019,"Overhead Apartment 1 O'Reillys Spar, Granard Street, Ballyjamesduff",Cavan,50240.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Q3mKaniXUgRvknPk9lIIyA,"https://maps.googleapis.com/maps/api/geocode/json?address=Overhead+Apartment+1+O'Reillys+Spar,+Granard+Street,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8635621,-7.207786800000001,"Granard St, Cornahilt, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.16008058842353473
18/01/2019,"Poleragh, Kilnaleck",Cavan,86500.0,No,Second-Hand Dwelling house /Apartment,,ChIJyRIDm_3hXUgRgIExl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Poleragh,+Kilnaleck,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8622249,-7.3213784,"Tonylion, Kilnaleck, Co. Cavan, Ireland",,APPROXIMATE,Kilnaleck,Border,32068,0.08201576448137378
22/01/2019,"23 Ardkill Place, Garrymore, Ballinagh",Cavan,185000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ_dKb8WoLXkgRcCip62jnXKM,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Ardkill+Place,+Garrymore,+Ballinagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92369229999999,-7.414675700000001,"23 Ardkill Pl, Garrymore, Ballinagh, Co. Cavan, H12 EP60, Ireland",H12 EP60,ROOFTOP,Bellananagh,Border,32041,0.8741874415795647
22/01/2019,"Annaghieran, Glasleck, Shercock",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJT3yc4NirYEgRIq66GajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Annaghieran,+Glasleck,+Shercock,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.96885289999999,-6.9093734,"Glasleck, Fair Green, Co. Cavan, Ireland",,APPROXIMATE,Taghart,Border,32013,2.9961855830257367
23/01/2019,"39 Bothar Glass, Ballyconnell, Cavan",Cavan,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJlWFmjoZrXkgRhG5BEywRG7c,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Bothar+Glass,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1134968,-7.5679037,"39 Bóthar Glass, Corranierna, Ballyconnell, Co. Cavan, H14 Y974, Ireland",H14 Y974,ROOFTOP,Ballyconnell,Border,32015,0.6103669589033291
23/01/2019,"8 Anna Lee, Russell Quay, Ballyconnell",Cavan,74000.0,No,Second-Hand Dwelling house /Apartment,,ChIJk3Gyl4xrXkgRKNw-x1z32lw,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Anna+Lee,+Russell+Quay,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.11420179999999,-7.5852561,"Russell Quay, Cullyleenan, Ballyconnell, Co. Cavan, Ireland",,ROOFTOP,Ballyconnell,Border,32015,0.2223275758856978
25/01/2019,"17 The Courtyard, Cornadarragh, Belturbet",Cavan,92000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ5_MGhhUTXkgRTJqXLPY4z50,"https://maps.googleapis.com/maps/api/geocode/json?address=17+The+Courtyard,+Cornadarragh,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0897167,-7.461829400000001,"Cornadarragh, Cornadarragh (Pleydell), Co. Cavan, Ireland",,GEOMETRIC_CENTER,Kilconny,Border,32064,0.8765799856500803
25/01/2019,"Castlerahan, Ballyjamesduff, Cavan",Cavan,190000.0,Yes,New Dwelling house /Apartment,,ChIJTfe979fiXUgR7gcY2ptLLWc,"https://maps.googleapis.com/maps/api/geocode/json?address=Castlerahan,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.824962600000006,-7.202529999999999,"Castlerahan, Co. Cavan, Ireland",,APPROXIMATE,Castlerahan,Border,32030,3.6171907055577015
25/01/2019,"Corrabeck, Belturbet, Cavan",Cavan,305000.0,No,Second-Hand Dwelling house /Apartment,,ChIJXQ2-PZcUXkgRqUxL2S3Mgbk,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrabeck,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.12617710000001,-7.4709892999999985,"Corraback, The Courtyard, Co. Cavan, Ireland",,APPROXIMATE,Kilconny,Border,32064,3.0308774058962835
29/01/2019,"17 Bruce Manor, Arva, Cavan",Cavan,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJd9UgcaV2XkgR4kWJrooefBw,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Bruce+Manor,+Arva,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92157650000001,-7.5743231999999985,"17 Bruce Manor, Drumalt, Ármhach, Co. Contae an Chabháin, H12 VF63, Ireland",H12 VF63,ROOFTOP,Arvagh,Border,32036,0.44141550074881897
29/01/2019,C0Rlough,Cavan,103000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ-dTdCzlmXkgRYaa6GajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=C0Rlough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.12602099999999,-7.7681185,"Tullytrasna, Corlough, Co. Cavan, Ireland",,APPROXIMATE,Templeport/Benbrack,Border,32027/32018,1.5147782805047916
29/01/2019,"The Bungalow, Off Main St, Ballyconnell",Cavan,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJFRUHq41rXkgRwT73Qtnw7BM,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Bungalow,+Off+Main+St,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.11653470000001,-7.583820200000001,"Main Street, Doon, Ballyconnell, Co. Cavan, H14 CY24, Ireland",H14 CY24,GEOMETRIC_CENTER,Ballyconnell,Border,32015,0.17607055860874726
30/01/2019,"Curkish, Bailieborough, Cavan",Cavan,195000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjzQZPpuqYEgRAPQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Curkish,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9156096,-6.9692941999999976,"Tanderagee, Bailieborough, Co. Cavan, Ireland",,APPROXIMATE,Bailieborough,Border,32002,0.05677986808740256
30/01/2019,"Roadside Cottage, Unshogagh, Blacklion",Cavan,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJvWN9TW0OXkgRx6_4lQXoUrs,"https://maps.googleapis.com/maps/api/geocode/json?address=Roadside+Cottage,+Unshogagh,+Blacklion,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0135871,-7.3382049999999985,"Roadside Cottage, Drumbo, Co. Cavan, Ireland",,ROOFTOP,Clonervy,Border,32049,1.2565956406031251
31/01/2019,"102 River Crescent, Virginia",Cavan,198237.89,Yes,New Dwelling house /Apartment,,EiIxMDIgUml2ZXIgQ3JlcywgQ28uIENhdmFuLCBJcmVsYW5kIhoSGAoUChIJL0O4l9H9XUgRNIR3dlUef78QZg,"https://maps.googleapis.com/maps/api/geocode/json?address=102+River+Crescent,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.839301,-7.0861115,"102 River Cres, Virginia, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Virginia,Border,32034,0.5448096187858541
31/01/2019,"3 Blenacup Close, Killykeen, Cavan",Cavan,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBUcFai0MXkgRyY0T7b2FsEs,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Blenacup+Close,+Killykeen,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9898,-7.3604901,"71 Main St, Townparks, Cavan, Co. Cavan, Ireland",,ROOFTOP,Cavan Urban,Border,32001,0.0816122293839431
31/01/2019,"3 Deanery Court, Belturbet",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,EiAzIERlYW5lcnkgU3QsIENvLiBDYXZhbiwgSXJlbGFuZCIaEhgKFAoSCTMw0WZ2E15IEeDXc2Sa6cX-EAM,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Deanery+Court,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10189390000001,-7.439831400000001,"3 Deanery St, Corporation Lands, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Belturbet Urban,Border,32042,0.3352397632647369
31/01/2019,"Darkley, Shercock",Cavan,33000.0,No,Second-Hand Dwelling house /Apartment,,ChIJM5nqehKpYEgRIcp8VzjfC7E,"https://maps.googleapis.com/maps/api/geocode/json?address=Darkley,+Shercock,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9965659,-6.9248428,"Darkley, Co. Cavan, Ireland",,APPROXIMATE,Shercock,Border,32011,1.7378514419694162
31/01/2019,"Rassudden Ballyjamesduff, Ballyjamesduff, Cavan",Cavan,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ_96liqziXUgRcNcxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Rassudden+Ballyjamesduff,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.86387360000001,-7.206456199999999,"Cornahilt, Ballyjamesduff, Co. Cavan, Ireland",,APPROXIMATE,Ballyjamesduff,Border,32029,0.06618890039404654
31/01/2019,"Stravicnabo, New Inn, Ballyjamesduff",Cavan,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8-_Uk0sGXkgR86cIa_Z8gmQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Stravicnabo,+New+Inn,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.91915820000001,-7.173674000000001,"Stravicnabo, Co. Cavan, Ireland",,APPROXIMATE,Waterloo,Border,32080,1.9149873056344613
01/02/2019,"35 Carrickfern, Cavan, Cavan",Cavan,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJWz1c0s8NXkgRjx7tru1fSqU,"https://maps.googleapis.com/maps/api/geocode/json?address=35+Carrickfern,+Cavan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.99858760000001,-7.365107800000001,"35 Carrickfern, Keadew, Cavan, Co. Cavan, H12 WD25, Ireland",H12 WD25,ROOFTOP,Cavan Rural,Border,32048,0.4012447656372508
