date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,eircode,latitude,longitude,geocoding_url,formatted_address,place_id,electoral_district,region,electoral_district_id,bus_distance
23/05/2018,"Cornahoe, Castleshane, Monaghan",Monaghan,40000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1679051,-6.889029700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Cornahoe,+Castleshane,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Cornahoe, Co. Monaghan, Ireland",ChIJpekdvJajYEgReUbICcnWMVc,Tullycorbet,Border,34070,4.312185353606215
24/05/2018,"Annyalla, Castleblayney",Monaghan,268500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.120659,-6.739737400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Annyalla,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Moraghy, Castleblayney, Co. Monaghan, Ireland",ChIJYQqi76q7YEgR4Okxl6nHAAo,Castleblayney Urban,Border,34002,0.2702861594145769
24/05/2018,"Billis, Glaslough",Monaghan,297000.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,APPROXIMATE,,54.2962444,-6.936875700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Billis,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Billis, Co. Monaghan, Ireland",ChIJ14Kgsj2ZYEgRUr9Tu6fHACY,Glaslough,Border,34060,3.3033450730124465
28/05/2018,"21 Knock Carrick, Annyalla, Castleblaney",Monaghan,95000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 F786,54.1590019,-6.782547599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Knock+Carrick,+Annyalla,+Castleblaney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Knockcarrick, Mullaghduff, Annayalla, Co. Monaghan, A75 F786, Ireland",ChIJr1Z_BKG8YEgRC0vOg4IcOFQ,Carrickaslane,Border,34025,0.6248025568379388
29/05/2018,"19 Scothouse Close, Scothouse, Clones",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 A622,54.12159079999999,-7.251449000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Scothouse+Close,+Scothouse,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","19 Scotshouse Cl, Aghnahola, Scotshouse, Co. Monaghan, H23 A622, Ireland",ChIJQW_1yQQaXkgRPDPJ3I5EshY,Currin,Border,34038,6.527449039959827
29/05/2018,"Blackraw 2, Threemilehouse, Monaghan",Monaghan,245000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.1919558,-7.033805399999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Blackraw+2,+Threemilehouse,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Blackraw, Leck Road, Co. Monaghan, Ireland",ChIJQyCQlmOgYEgRYnBTu6fHACY,Drumsnat,Border,34056,2.8184193963640745
30/05/2018,"66 Alderwood, Cloughvalley Upper, Carrickmacross",Monaghan,210000.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,ROOFTOP,A81 CC79,53.9799067,-6.710481199999999,"https://maps.googleapis.com/maps/api/geocode/json?address=66+Alderwood,+Cloughvalley+Upper,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","66 Alderwood, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 CC79, Ireland",ChIJ5QvS8yuyYEgRunAshqRFbQc,Carrickmacross Rural,Border,34007,0.7326600361779063
31/05/2018,"Drumleek South, Castleblayney",Monaghan,66000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.12820110000001,-6.6971045,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumleek+South,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumleek South, Co. Monaghan, Ireland",ChIJfYybk9q7YEgRcusYmaL1QPE,Church Hill,Border,34028,2.7708513134836568
31/05/2018,"Lisdarragh, Newbliss, Monaghan",Monaghan,122000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1576466,-7.1368133,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisdarragh,+Newbliss,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisdarragh, Newbliss, Co. Monaghan, Ireland",ChIJ69fWRMceXkgRQBgyl6nHAAo,Newbliss,Border,34045,5.2742950349262525
31/05/2018,"Mullaghgreenan, Aghabog, Newbliss",Monaghan,45000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1622302,-7.0824009000000006,"https://maps.googleapis.com/maps/api/geocode/json?address=Mullaghgreenan,+Aghabog,+Newbliss,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullaghgreenan, Co. Monaghan, Ireland",ChIJBwxd8GoeXkgRwk9Tu6fHACY,Aghabog,Border,34034,5.01635576054168
01/06/2018,"29 Bree, Castleblayney, Monaghan",Monaghan,120000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.1138078,-6.749881200000001,"https://maps.googleapis.com/maps/api/geocode/json?address=29+Bree,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","29 Bree, Co. Monaghan, Ireland",Eh4yOSBCcmVlLCBDby4gTW9uYWdoYW4sIElyZWxhbmQiGhIYChQKEgn3ZnOCArtgSBGn5pqManrJIBAd,Castleblayney Rural,Border,34027,1.0350407384351747
05/06/2018,"Maghery, Smithborough",Monaghan,35000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.23747829999999,-7.128030799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Maghery,+Smithborough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Maghery, Co. Monaghan, Ireland",ChIJ9272LMwhXkgRLkokhCgZHGI,Clones,Border,34052,2.6168596502115986
06/06/2018,"66 Foxfield, Carrickmacross, Monaghan",Monaghan,177500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 KX58,53.9680845,-6.725219099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=66+Foxfield,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","66 Foxfield, Kilmactrasna, Carrickmacross, Co. Monaghan, A81 KX58, Ireland",ChIJMWGfGDyyYEgRZYrnijqQiPE,Carrickmacross Rural,Border,34007,0.9290493551941816
07/06/2018,"Bocks Lower, Laragh, Castleblayney",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.03751699999999,-6.8085759,"https://maps.googleapis.com/maps/api/geocode/json?address=Bocks+Lower,+Laragh,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Bocks Lower, Loughmourne, Co. Monaghan, Ireland",ChIJ1ZHZILmvYEgRq8N9ZIpRj9g,Bocks,Border,34006,3.1456080581214376
08/06/2018,"3 Castle Ross Retirement Village, Carrickmacross",Monaghan,157500.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.0250048,-6.708195599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Castle+Ross+Retirement+Village,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Castleross, Carrickmacross, Co. Monaghan, Ireland",ChIJfR-a7SWyYEgRpasCaiekNf0,Crossalare,Border,34009,3.182702036443886
08/06/2018,"Lurgans, Carrickmacross, Monaghan",Monaghan,170000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97795920000001,-6.743425099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Lurgans,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lurgans, Co. Monaghan, Ireland",ChIJt-I_cRuyYEgRQjpUu6fHACY,Carrickmacross Rural,Border,34007,1.6167677653807506
11/06/2018,"Coolbawn, Coolmain, Monaghan",Monaghan,129375.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.2545934,-6.921562799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Coolbawn,+Coolmain,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Coolbawn, Coolmain, Co. Monaghan, Ireland",ChIJFR3wS76YYEgRn1I2rXzvoos,Rackwallace,Border,34064,2.1167357125117947
12/06/2018,"Glenish, Dunnraymond, Monaghan",Monaghan,20000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.17755870000001,-6.9301983000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=Glenish,+Dunnraymond,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Glenish, Co. Monaghan, Ireland",ChIJb9lOgGKhYEgRCVps5d9cn9o,Caddagh,Border,34050,4.162924538023382
12/06/2018,"No.2, Edenmore, Emmyvale",Monaghan,86600.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.330499,-6.994078900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=No.2,+Edenmore,+Emmyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Emyvale, Rarutagh, Edenmore, Co. Monaghan, Ireland",ChIJV9pFTSGcYEgRhr3CZ_Ri8Sg,Anketell Grove,Border,34047,2.303671101234416
13/06/2018,"Lakeview, Dundalk Rd, Carrickmacross",Monaghan,220000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.9779779,-6.718823899999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Lakeview,+Dundalk+Rd,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJWzBBzfazYEgRma2KI-VWxAI,Carrickmacross Urban,Border,34001,0.2643092041359645
18/06/2018,"37 Cortolvin View, Monaghan, Monaghan",Monaghan,175000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 K135,54.24235050000001,-6.9871398000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=37+Cortolvin+View,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","37 Cortolvin View, Mullaghcroghery, Monaghan, H18 K135, Ireland",ChIJN0PTZWWfYEgRRMXAaYiMwJU,Monaghan Rural,Border,34063,0.28224589002184314
20/06/2018,"11 Castleross, Carrickmacross, Monaghan",Monaghan,153500.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.0250048,-6.708195599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Castleross,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Castleross, Carrickmacross, Co. Monaghan, Ireland",ChIJfR-a7SWyYEgRpasCaiekNf0,Crossalare,Border,34009,3.182702036443886
21/06/2018,"4 Coolshannagh Rd, Monaghan, Monaghan",Monaghan,220000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 NX54,54.2569268,-6.9650433000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Coolshannagh+Rd,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","4 Coolshannagh Rd, Coolshannagh, Monaghan, H18 NX54, Ireland",ChIJ_wegOzifYEgR-hZEEWJPwiU,Monaghan Rural,Border,34063,0.1617619964732151
22/06/2018,"Corrawillan, Castleshane, Monaghan",Monaghan,240000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.23662710000001,-6.877567599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrawillan,+Castleshane,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lismenan, Castleshane, Co. Monaghan, Ireland",ChIJiRK4I4KiYEgRu55vvLEzvFI,Castleshane,Border,34051,4.1220672219078205
25/06/2018,"Bethel, Lisdrumdoagh, Monaghan",Monaghan,255000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2422128,-6.913570099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Bethel,+Lisdrumdoagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisdrumdoagh, Co. Monaghan, Ireland",ChIJfzL54puYYEgR0tJTu6fHACY,Rackwallace,Border,34064,2.215992321902573
25/06/2018,"Drumlane, Tullynahinera, Castleblayney",Monaghan,167000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.0927753,-6.8125711,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumlane,+Tullynahinera,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumlane, Loughmourne, Co. Monaghan, Ireland",ChIJcfzgqUClYEgRwhRUu6fHACY,Greagh,Border,34031,3.0256603722762883
26/06/2018,"Moneyglen, Broomfield, Castleblayney",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.056569,-6.749757199999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Moneyglen,+Broomfield,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Monyglen, Co. Monaghan, Ireland",ChIJmT1c5GywYEgRcdyR8LKSnPQ,Crossalare,Border,34009,3.3275637834929865
27/06/2018,"1 Market House View, Market St, Monaghan",Monaghan,390000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.247567,-6.972217999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Market+House+View,+Market+St,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Market St, Mullaghmonaghan, Monaghan, Ireland",ChIJKVjJtkOfYEgR7vHNaFwmjLg,Monaghan Urban,Border,34004,0.12454471682386055
29/06/2018,"50 Belgium Park, Monaghan, Monaghan",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 ED39,54.2542779,-6.9688905,"https://maps.googleapis.com/maps/api/geocode/json?address=50+Belgium+Park,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","50 Belgium Park, Kilnacloy, Monaghan, H18 ED39, Ireland",ChIJIa0kXUefYEgRJwtBSgXclC4,Monaghan Urban,Border,34004,0.11795005621356087
29/06/2018,"Corrinenty, Castleblayney",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.0291679,-6.8423422999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrinenty,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corrinenty, Co. Monaghan, Ireland",ChIJ3UiGUASvYEgR4DVGtS26fDc,Raferagh,Border,34019,4.4449306768490455
02/07/2018,"102 Wylies Hill, Ballybay, Monaghan",Monaghan,75000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 V268,54.131963,-6.8974379999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=102+Wylies+Hill,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","102 Wylie's Hill, Cornamucklaglass, Ballybay, Co. Monaghan, A75 V268, Ireland",ChIJa03FxhakYEgRwlwRDz53I4E,Ballybay Rural,Border,34021,0.3903077993128955
02/07/2018,"Beaghkearns, Monaghan",Monaghan,191500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.20804,-6.981739999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Beaghkearns,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Beagh (Kearns), Beaghkearns, Co. Monaghan, Ireland",ChIJZWMAm7ehYEgRKoZglp-ZPVo,Monaghan Rural,Border,34063,2.026891792691945
04/07/2018,"Munilly, Clones",Monaghan,16000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.1618501,-7.2546187999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=Munilly,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Munilly House, Munnilly, Clones, Co. Monaghan, Ireland",ChIJn5SPUs8ZXkgRLHVhHshspHY,Clones Rural,Border,34036,2.410974825347479
05/07/2018,"Gate Lodge, Parnell St, Carrickmacross",Monaghan,292000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.9765384,-6.721105000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Gate+Lodge,+Parnell+St,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Parnell St, Drummond Etra, Co. Monaghan, Ireland",ChIJpdvQryWyYEgR1MXGFgr4NYo,Carrickmacross Urban,Border,34001,0.17063607737778164
06/07/2018,"The Bungloe, Rooskey, Threemilehouse",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.25186510000001,-6.965719399999999,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Bungloe,+Rooskey,+Threemilehouse,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Rooskey House, Glaslough St, Roosky, Monaghan, Ireland",ChIJi6MkUUafYEgRi7-hO6CoMLU,Monaghan Urban,Border,34004,0.21252493578877887
09/07/2018,"3 Oisin Brian, Emyvale, Monaghan",Monaghan,155000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 FC03,54.3693708,-6.9646539,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Oisin+Brian,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","3, Knockconan, Oisín Brian, Co. Monaghan, H18 FC03, Ireland",ChIJPdzX6HmbYEgRWZvmUNL0I_U,Anketell Grove,Border,34047,3.1853692092785955
09/07/2018,"7 Mullnamoy, Clones, Monaghan",Monaghan,163000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1796829,-7.2306671000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Mullnamoy,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Largy, Clones, Co. Monaghan, Ireland",ChIJO1esIlAYXkgRcHYxl6nHAAo,Clones Urban,Border,34003,0.12587499880249706
09/07/2018,"Ivyhill, Emyvale, Monaghan",Monaghan,340000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3962824,-6.9925497000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=Ivyhill,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Ivy Hill, Co. Monaghan, Ireland",ChIJHzb896WcYEgR0iLoDKVLItg,Derrygorry,Border,34054,6.523778948503437
10/07/2018,"31 Oriel Park, Emyvale",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 HY51,54.34043979999999,-6.9615683000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Oriel+Park,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","31 Oriel Park, Scarnageeragh, Emyvale, Co. Monaghan, H18 HY51, Ireland",ChIJAcNSdfObYEgR-mnG37HLfgQ,Emyvale,Border,34057,0.13782267392090902
11/07/2018,"39 Ascail Rois, Carrickmacross",Monaghan,170000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 HE36,53.96644120000001,-6.7190731,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Ascail+Rois,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","39 Ascáill Róis, Magheraboy Rd, Magheross, Carrickmacross, Co. Monaghan, A81 HE36, Ireland",ChIJwaUMoTmyYEgRbzM_cI8yKMI,Carrickmacross Rural,Border,34007,1.0190933343021806
11/07/2018,"Derryvane, Glaslough, Monaghan",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.317278400000006,-6.897116800000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Derryvane,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Glaslough, Co. Monaghan, Ireland",ChIJdR2WUYSZYEgRoHcxl6nHAAo,Glaslough,Border,34060,4.21417845313505
12/07/2018,"5 Lough Lane, Castle Leslie Village, Glaslough",Monaghan,140000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.318282,-6.893738000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Lough+Lane,+Castle+Leslie+Village,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Castle Leslie Estate, Glaslough, Co. Monaghan, Ireland",ChIJJQyCBoSZYEgRUE4XFwOhpuM,Glaslough,Border,34060,4.4190501794178605
12/07/2018,"Apt 66 Cluain Alainn, Carrickmacross, Monaghan",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 FW21,53.9762664,-6.7080211000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+66+Cluain+Alainn,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","66 Donaghmoyne Rd, Cluain Alainn, Lisanisk, Carrickmacross, Co. Monaghan, A81 FW21, Ireland",ChIJd4sFry2yYEgRsW4iQfEwzdA,Carrickmacross Urban,Border,34001,0.7082778011892954
13/07/2018,"10 Ascail Rois, Magheraboy Road, Carrickmacross",Monaghan,108000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,RANGE_INTERPOLATED,,53.9672341,-6.719579799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Ascail+Rois,+Magheraboy+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","10 Ascáill Róis, Magheross, Co. Monaghan, Ireland",EigxMCBBc2PDoWlsbCBSw7NpcywgQ28uIE1vbmFnaGFuLCBJcmVsYW5kIhoSGAoUChIJmTdrejmyYEgRx_A9bR8QVLkQCg,Carrickmacross Rural,Border,34007,0.9316420717266638
17/07/2018,"Creevy, Carrickmacross",Monaghan,130000.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,APPROXIMATE,,54.0040298,-6.728198,"https://maps.googleapis.com/maps/api/geocode/json?address=Creevy,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Creevy, Drumgeeny, Co. Monaghan, Ireland",ChIJZ4Hiy5CxYEgRQEfpN6nHABg,Donaghmoyne,Border,34010,1.1557967322788647
18/07/2018,"1 The Alders, Ballybay, Monaghan",Monaghan,75000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 V611,54.1284216,-6.907706,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Alders,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 The Alders, Cornamucklaglass, Ballybay, Co. Monaghan, A75 V611, Ireland",ChIJWRfYxhikYEgRC3nKDUcP640,Ballybay Rural,Border,34021,0.3161048965629745
18/07/2018,"Annyalty, Ballinode, Monaghan",Monaghan,310000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2523904,-7.0551612000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Annyalty,+Ballinode,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Annyalty, Co. Monaghan, Ireland",ChIJb3BzV9yfYEgRaiqnS0mAh5s,Scotstown,Border,34065,3.888470890686039
18/07/2018,"Drumgowan, Carrickmacross",Monaghan,185000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.01398190000001,-6.784794799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumgowan,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumgowna, Co. Monaghan, Ireland",ChIJ0bQFei-uYEgRMCLfN6nHABg,Drumgurra,Border,34013,1.8993343721398364
20/07/2018,"Drumacavoy, Ballingarry Rd, Carrickmacross P O",Monaghan,300000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.9611934,-6.723325999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumacavoy,+Ballingarry+Rd,+Carrickmacross+P+O,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Magheraboy Rd, Magheraboy, Co. Monaghan, Ireland",ChIJi5D7lUCyYEgR8_xkU-2m3WI,Carrickmacross Rural,Border,34007,1.6272556583138869
23/07/2018,"Apartment 1, Glaslough Street, Monaghan",Monaghan,80000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.24879350000001,-6.9686587,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+1,+Glaslough+Street,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 Glaslough St, Roosky, Monaghan, Ireland",EiExIEdsYXNsb3VnaCBTdCwgTW9uYWdoYW4sIElyZWxhbmQiGhIYChQKEgnPFGIERJ9gSBEPFD7RWCC7iRAB,Monaghan Urban,Border,34004,0.1423421974081253
25/07/2018,"Derrynascobe, Magheracloone, Carrickmacross",Monaghan,230500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9376802,-6.7632897,"https://maps.googleapis.com/maps/api/geocode/json?address=Derrynascobe,+Magheracloone,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derrynascobe, Co. Monaghan, Ireland",ChIJwd3E2H6tYEgRUh1Bu6fHACY,Enagh,Border,34014,5.116819059318249
25/07/2018,"Meeting House Lane, Ballybay, Monaghan",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.1281615,-6.904612400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Meeting+House+Lane,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Meeting House Ln, Cornamucklaglass, Co. Monaghan, Ireland",ChIJTau5aRikYEgRfmWHTQiHF6o,Ballybay Urban,Border,34022,0.11478585959062465
