date_of_sale,address,county,price,vat_exclusive,property_description,property_size,eircode,geocoding_url,longitude,latitude,formatted_address,place_id,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
20/12/2018,"3 The Hawthorns, Clonbolt Woods, Longford",Longford,155000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=3+The+Hawthorns,+Clonbolt+Woods,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7974101,53.74751999999999,"Cloonbalt, Clonbalt Wood, Co. Longford, Ireland",ChIJycXq0nnUXUgRYADfN6nHABg,APPROXIMATE,Midland,09043,Caldragh,0.8765959354886608,2.5725412071945963
20/12/2018,"39 Bracklin Park, Edgeworthstown, Longford",Longford,142200.0,No,Second-Hand Dwelling house /Apartment,,N39 NY26,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Bracklin+Park,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.613859700000001,53.70287459999999,"39 Bracklin Park, Keelogenasause, Edgeworthstown, Co. Longford, N39 NY26, Ireland",ChIJPbVZPYPaXUgR_ymnCL8YDPQ,ROOFTOP,Midland,09030,Meathas Truim,0.66984660398135,1.6987432332272079
20/12/2018,"6 Woodland Park, Cullyfad, Longford",Longford,80000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Woodland+Park,+Cullyfad,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7172199999999975,53.74435,"Killyfad, Cullyfad, Co. Longford, Ireland",ChIJ8Xj9-zXRXUgR7O8rW9qV--4,APPROXIMATE,Midland,09045,Cloonee,0.16918575706176325,5.6336600673388775
20/12/2018,"Apt 4, Little Water St, Longford",Longford,20000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+4,+Little+Water+St,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7995546000000004,53.730127100000004,"Great Water St, Deanscurragh, Longford, Ireland",ChIJL-s8-ZzTXUgR7qMiRLIPo68,GEOMETRIC_CENTER,Midland,09001,Longford No. 1 Urban,0.12480932833633054,0.6767901157465356
20/12/2018,"Ferefad, Ardagh Road, Longford",Longford,110000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Ferefad,+Ardagh+Road,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7537058000000005,53.710501799999996,"Ardagh Road, Feraghfad Upper, Co. Longford, Ireland",ChIJp3OiQM7TXUgRlwuPZzlOIfo,APPROXIMATE,Midland,09051,Longford Rural,0.7977382326464805,3.163034798093715
20/12/2018,"Hawthorn House, Farnagh Hill, Longford",Longford,335000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Hawthorn+House,+Farnagh+Hill,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.783286699999999,53.71587290000001,"Hawthorne House, Farnagh Hill, Farnagh, Longford, Ireland",ChIJQ1PMz6TTXUgRi1ghS8DUXLA,ROOFTOP,Midland,09051,Longford Rural,0.9755791999946636,1.2406406643050518
20/12/2018,"Lamagh, Newtownforbes, Longford",Longford,167000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Lamagh,+Newtownforbes,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.826091799999999,53.759684299999996,"Lamagh, Co. Longford, Ireland",ChIJNfx1iI3UXUgRAl_HGajHACY,APPROXIMATE,Midland,09043,Caldragh,0.9592011412744621,4.3928598794831535
21/12/2018,"12 Radharc Na Muileann, Knock, Lanesborough",Longford,140000.0,No,Second-Hand Dwelling house /Apartment,,N39 NX83,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Radharc+Na+Muileann,+Knock,+Lanesborough,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.9838559999999985,53.668423499999996,"12 Radharc Na Muileann, Knock, Lanesborough, Co. Longford, N39 NX83, Ireland",ChIJvdEkG2suXEgRqXoERlpWtn4,ROOFTOP,Midland,09055,Rathcline,0.5515516149452105,13.840090161538606
21/12/2018,"2 Pig Lane, Tininaire, Edgeworthstown",Longford,106000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Pig+Lane,+Tininaire,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.608492999999997,53.69568620000001,"Edgeworthstown, Co. Longford, Ireland",ChIJmXt2WZ3aXUgRMHYxl6nHAAo,APPROXIMATE,Midland,09030,Meathas Truim,0.2002153209590292,0.8245604757351226
21/12/2018,"26 Hazelgrove, Clonbalt Woods, Longford",Longford,172000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Hazelgrove,+Clonbalt+Woods,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7974101,53.74751999999999,"Cloonbalt, Clonbalt Wood, Co. Longford, Ireland",ChIJycXq0nnUXUgRYADfN6nHABg,APPROXIMATE,Midland,09043,Caldragh,0.8765959354886608,2.5725412071945963
31/12/2018,"23 Cnoc Na Gaoithe, Lanesboro",Longford,100000.0,No,Second-Hand Dwelling house /Apartment,,N39 PW58,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Cnoc+Na+Gaoithe,+Lanesboro,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.981763900000002,53.66688520000001,"23 Cnoc Na Gaoithe, Gorteengar, Lanesborough, Co. Longford, N39 PW58, Ireland",ChIJFwP5S2suXEgRMfeilFi4254,ROOFTOP,Midland,09055,Rathcline,0.7711809026864396,13.795696852221448
02/01/2019,"Butterfield, Deanscurragh, Longford",Longford,135000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Butterfield,+Deanscurragh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7909239,53.7271985,"Butterfield, Deanscurragh, Longford, Ireland",ChIJ370Da5nTXUgRK2hwkBIwx6o,GEOMETRIC_CENTER,Midland,09001,Longford No. 1 Urban,0.28661009349060423,0.4524843789626022
09/01/2019,Newtownforbes,Longford,55000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Newtownforbes,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8356210000000015,53.7654838,"Townparks, Newtown Forbes, Co. Longford, Ireland",ChIJazNIB-vUXUgR0Bgyl6nHAAo,APPROXIMATE,Midland,09054,Newtown Forbes,0.13605430437985286,5.257533207957849
10/01/2019,"6 Moymews, Ballymahon, Longford",Longford,110000.0,No,Second-Hand Dwelling house /Apartment,,N39 FC96,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Moymews,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.773429599999999,53.567524399999996,"6 Moymews, Ballymahon, Moyvale, Co. Longford, N39 FC96, Ireland",ChIJewLdo2PLXUgR07pmQ_6S2g4,ROOFTOP,Midland,09004,Ballymahon,0.5293982147235351,17.490519763770752
10/01/2019,"Lisduff, Longford",Longford,197000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisduff,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.5989160999999985,53.7443684,"Lisduff, Co. Longford, Ireland",ChIJX6l53jvaXUgRIuBRu6fHACY,APPROXIMATE,Midland,09023,Drummeel,3.3744024932818566,6.172162356112925
11/01/2019,"Ballincurry, Drumlish, Longford",Longford,66000.0,Yes,New Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballincurry,+Drumlish,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7807287,53.78852149999999,"Ballincurry, Co. Longford, Ireland",ChIJKXeN9DPUXUgRQkhRu6fHACY,APPROXIMATE,Midland,09042,Breanrisk,0.9948713309360084,7.20098474182108
14/01/2019,"Cloncoose, Longford",Longford,58000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Cloncoose,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.780254999999999,53.7456652,"Clooncoose, Co. Longford, Ireland",ChIJ1Xt5qYzTXUgR4ktRu6fHACY,APPROXIMATE,Midland,09045,Cloonee,1.6550710216465616,2.5794639644234185
17/01/2019,"2 Creevaghbui, Creevaghbeg, Ballymahon",Longford,115000.0,No,Second-Hand Dwelling house /Apartment,,N39 D682,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Creevaghbui,+Creevaghbeg,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.753619299999999,53.5579559,"2 Creevaghbuí, Creevagh Beg, Ballymahon, Co. Longford, N39 D682, Ireland",ChIJmUffPnbLXUgRXul05tfJfNE,ROOFTOP,Midland,09004,Ballymahon,0.1409644827957553,17.599527555431248
18/01/2019,"52 Mostrim Oaks, Edgeworthstown, Longford",Longford,100000.0,No,Second-Hand Dwelling house /Apartment,,N39 K578,"https://maps.googleapis.com/maps/api/geocode/json?address=52+Mostrim+Oaks,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.613645799999999,53.6932835,"52 Mostrim Oaks, Edgeworthstown, Co. Longford, N39 K578, Ireland",ChIJQxi4tJ_aXUgRefDoDxcUnoM,ROOFTOP,Midland,09030,Meathas Truim,0.4103947404475163,0.8304636403275139
21/01/2019,"2 The Dolmens, Aughnacliffe, Longford",Longford,89000.0,No,Second-Hand Dwelling house /Apartment,,N39 XR74,"https://maps.googleapis.com/maps/api/geocode/json?address=2+The+Dolmens,+Aughnacliffe,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6050064,53.851354799999996,"2 The Dolmen, Dunbeggan, Aghnacliff, Co. Longford, N39 XR74, Ireland",ChIJcxrdCNN3XkgRZvky_ixTjI8,ROOFTOP,Midland,09040,Ballinamuck East,0.057391090916023416,18.06679057880937
22/01/2019,"34 Druid Glen, White Linen Woods, Abbeycartron",Longford,142000.0,No,Second-Hand Dwelling house /Apartment,,N39 K7F1,"https://maps.googleapis.com/maps/api/geocode/json?address=34+Druid+Glen,+White+Linen+Woods,+Abbeycartron,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7989122,53.73888150000001,"34 Druid Glen, White Linen Woods, Longford, N39 K7F1, Ireland",ChIJiV-3Y4HTXUgRa_Ul2Z6XqrQ,ROOFTOP,Midland,09002,Longford No. 2 Urban,0.385104787465941,1.621766694711583
22/01/2019,"Mount Davys, Lanesborough, Longford",Longford,180000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Mount+Davys,+Lanesborough,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.961434799999997,53.68468589999999,"Mount Davys, Co. Longford, Ireland",ChIJsSY-6tUtXEgRrGzQdhOgYJ4,APPROXIMATE,Midland,09052,Mountdavis,2.262275854603024,11.745266850993149
23/01/2019,"16 Apartment Block, Cartrun Breac, Lisbrack Road",Longford,37250.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Apartment+Block,+Cartrun+Breac,+Lisbrack+Road,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8065063000000015,53.73749889999999,"Cartrun Breac & Lisbrack Road, Lisbrack, Longford, Ireland",EjpDYXJ0cnVuIEJyZWFjICYgTGlzYnJhY2sgUm9hZCwgTGlzYnJhY2ssIExvbmdmb3JkLCBJcmVsYW5kImYiZAoUChIJuzztz3jTXUgRSt2LiySJxuISFAoSCbs87c94011IEUrdi4skicbiGhQKEgnz1u_UftNdSBGheoR-RDXgqRoUChIJEwQJqXjTXUgR3IcqWH7-NBwiCg0NsQcgFVnSWPs,GEOMETRIC_CENTER,Midland,09051,Longford Rural,0.3890615811832382,1.6101052517689356
23/01/2019,"17 Apartment Block, Cartrun Breac, Lisbrack Rd.",Longford,28000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Apartment+Block,+Cartrun+Breac,+Lisbrack+Rd.,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8065063000000015,53.73749889999999,"Cartrun Breac & Lisbrack Road, Lisbrack, Longford, Ireland",EjpDYXJ0cnVuIEJyZWFjICYgTGlzYnJhY2sgUm9hZCwgTGlzYnJhY2ssIExvbmdmb3JkLCBJcmVsYW5kImYiZAoUChIJuzztz3jTXUgRSt2LiySJxuISFAoSCbs87c94011IEUrdi4skicbiGhQKEgnz1u_UftNdSBGheoR-RDXgqRoUChIJEwQJqXjTXUgR3IcqWH7-NBwiCg0NsQcgFVnSWPs,GEOMETRIC_CENTER,Midland,09051,Longford Rural,0.3890615811832382,1.6101052517689356
23/01/2019,"19 Cartrun Breac, Lisbrack, Longford",Longford,37250.0,No,Second-Hand Dwelling house /Apartment,,N39 TY47,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Cartrun+Breac,+Lisbrack,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8085049,53.73742239999999,"19 Cartrun Breac, Lisbrack, Longford, N39 TY47, Ireland",ChIJf95DN3nTXUgROquO9Bxr9e8,ROOFTOP,Midland,09051,Longford Rural,0.4680108190404121,1.6627292729044842
23/01/2019,"20 Cartrun Breac, Lisbrack Rd, Longford",Longford,28000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Cartrun+Breac,+Lisbrack+Rd,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8082629,53.7372481,"20 Cartrun Breac, Lisbrack, Longford, Ireland",EiMyMCBDYXJ0cnVuIEJyZWFjLCBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCcXnLzp5011IERVAGWsqZN6_EBQ,RANGE_INTERPOLATED,Midland,09051,Longford Rural,0.4733223898450398,1.6380331746515984
23/01/2019,"4 Glassan Lodge, Prospect Wood, Longford",Longford,25000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Glassan+Lodge,+Prospect+Wood,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7939729999999985,53.7196346,"Apartment 5, Glassan Lodge, Prospect Wood, Longford, Ireland",ChIJa8CMBqHTXUgR-NH50TxnvZc,ROOFTOP,Midland,09051,Longford Rural,0.54526391379411,0.5231063516135843
23/01/2019,"Apartment 18, Cartrun Breac, Lisbrack Road",Longford,37250.0,No,Second-Hand Dwelling house /Apartment,,N39 TY47,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+18,+Cartrun+Breac,+Lisbrack+Road,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8085049,53.73742239999999,"18 Cartrun Breac, Lisbrack, Longford, N39 TY47, Ireland",ChIJf95DN3nTXUgRGPqBQx-QAPo,ROOFTOP,Midland,09051,Longford Rural,0.4680108190404121,1.6627292729044842
23/01/2019,"Apt 14, Auburn Lodge, Prospect Wood",Longford,80000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+14,+Auburn+Lodge,+Prospect+Wood,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.794444500000001,53.7193696,"14, Auburn Lodge, Prospect Wood, Longford, Ireland",EjIxNCwgQXVidXJuIExvZGdlLCBQcm9zcGVjdCBXb29kLCBMb25nZm9yZCwgSXJlbGFuZCIeGhwKFgoUChIJZd5gAqHTXUgRrQCcRdWRhSESAjE0,ROOFTOP,Midland,09051,Longford Rural,0.5680190458623477,0.5458795636727264
23/01/2019,"Apt 15, Cartrun Breac, Lisbrack Road",Longford,37250.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+15,+Cartrun+Breac,+Lisbrack+Road,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.808007399999997,53.737288,"15 Cartrun Breac, Lisbrack, Longford, Ireland",EiMxNSBDYXJ0cnVuIEJyZWFjLCBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCcXnLzp5011IERRAGWsqZN6_EA8,RANGE_INTERPOLATED,Midland,09051,Longford Rural,0.4598078553960694,1.6337968786869403
24/01/2019,"7 New Street, Longford",Longford,120000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=7+New+Street,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.797718099999999,53.72614870000001,"7 New St, Deanscurragh, Longford, Ireland",Ehs3IE5ldyBTdCwgTG9uZ2ZvcmQsIElyZWxhbmQiGhIYChQKEgn_PWFcntNdSBH-yR1eJ0GA-RAH,RANGE_INTERPOLATED,Midland,09001,Longford No. 1 Urban,0.10655486550326457,0.2218703370322752
25/01/2019,"Lisameen, Moat Farrell",Longford,92000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisameen,+Moat+Farrell,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6398711,53.740717000000004,"Lisameen, Corbeagh, Co. Longford, Ireland",ChIJZ2jAVKTQXUgRQbWfeWeMJng,GEOMETRIC_CENTER,Midland,09028,Knockanbaun,4.0435798282856075,6.24220729288571
25/01/2019,"Moxham St, Granard, Longford",Longford,75000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Moxham+St,+Granard,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.4988595999999985,53.77723760000001,"Moxham St, Granard, Co. Longford, Ireland",ChIJaXM5XrzeXUgRNlM6xkthtzc,GEOMETRIC_CENTER,Midland,09027,Granard Urban,0.17210795366481416,11.977068945718825
25/01/2019,"Terlicken, Ballymahon",Longford,40000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Terlicken,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.789969099999999,53.57756550000001,"Terlicken, Ballymahon, Co. Longford, Ireland",ChIJj6rhqnvLXUgRqK8YR78qPms,GEOMETRIC_CENTER,Midland,09004,Ballymahon,2.0739318742840243,16.31584615467386
30/01/2019,"103 Mostrim Oaks, Edgeworthstown",Longford,72000.0,No,Second-Hand Dwelling house /Apartment,,N39 W680,"https://maps.googleapis.com/maps/api/geocode/json?address=103+Mostrim+Oaks,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.613260799999999,53.6938384,"103 Mostrim Oaks, Edgeworthstown, Co. Longford, N39 W680, Ireland",ChIJleYkTp7aXUgRibJq_zGejfg,ROOFTOP,Midland,09030,Meathas Truim,0.3436748211787063,0.8485907464658697
01/02/2019,"6 Lyanmore, Ardagh, Longford",Longford,340000.0,No,Second-Hand Dwelling house /Apartment,,N39 D792,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Lyanmore,+Ardagh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6938580000000005,53.6646221,"6, Lyanmore, Co. Longford, N39 D792, Ireland",ChIJU4bC7t_RXUgRQilP_6ZDjwM,ROOFTOP,Midland,09038,Ardagh East,0.27679721147196634,6.528922191090696
05/02/2019,"40 Cluain Na Sidhe, Killashee",Longford,100000.0,No,Second-Hand Dwelling house /Apartment,,N39 AP28,"https://maps.googleapis.com/maps/api/geocode/json?address=40+Cluain+Na+Sidhe,+Killashee,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.880658500000001,53.6778187,"40 Cluain Na Sibhe, Killashee, Co. Longford, N39 AP28, Ireland",ChIJkzbHDhQtXEgR1AQC4Qx0mPw,ROOFTOP,Midland,09049,Killashee,0.4124629182672557,7.599242258971765
05/02/2019,"9 Sli Corglass, Moyne",Longford,50000.0,Yes,New Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Sli+Corglass,+Moyne,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6618808000000005,53.89872070000001,"9 Slí Corglass, Leggagh, Moyne, Co. Longford, Ireland",ChIJBwnPsGV3XkgRsjiJWTGSfcc,ROOFTOP,Midland,09047,Drumgort,0.6479532080660959,21.293750683643566
06/02/2019,"14 Thomond Court, Ballymahon, Longford",Longford,82000.0,No,Second-Hand Dwelling house /Apartment,,N39 NX05,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Thomond+Court,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.773296,53.55798009999999,"14 Thomond Hall, Creevagh Beg, Ballymahon, Co. Longford, N39 NX05, Ireland",ChIJed5tKW_LXUgROJ-IQEjov6c,ROOFTOP,Midland,09004,Ballymahon,0.8156486055291912,18.359009985525425
06/02/2019,"22 Thomond Court, Ballymahon, Longford",Longford,90000.0,No,Second-Hand Dwelling house /Apartment,,N39 TW71,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Thomond+Court,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.772295600000001,53.5593446,"22 Thomond Hall Retirement Village, Thomond Hall, Creevagh Beg, Ballymahon, Co. Longford, N39 TW71, Ireland",ChIJd9L0am_LXUgRGlNsdfnqR5o,ROOFTOP,Midland,09004,Ballymahon,0.6981564465418124,18.198421451145727
06/02/2019,"3 Main St, Granard, Longford",Longford,68000.0,Yes,New Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Main+St,+Granard,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.4977334,53.776656900000006,"3 Main St, Granard, Co. Longford, Ireland",EiAzIE1haW4gU3QsIENvLiBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCa97W_m83l1IEa278B6wGhDlEAM,RANGE_INTERPOLATED,Midland,09027,Granard Urban,0.13596947077062602,11.96692853066494
06/02/2019,"Kilnashee, Drumlish, Longford",Longford,167000.0,No,Second-Hand Dwelling house /Apartment,,N39 FW63,"https://maps.googleapis.com/maps/api/geocode/json?address=Kilnashee,+Drumlish,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7911651,53.791601,"Bramblewick House, Kilnashee, Drumlish, Co. Longford, N39 FW63, Ireland",ChIJN429mbXVXUgRr_murEYV2mY,GEOMETRIC_CENTER,Midland,09042,Breanrisk,0.7855356894843692,7.480372747808271
08/02/2019,"Cloonart North, Bornacoola",Longford,154000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Cloonart+North,+Bornacoola,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.890285499999999,53.8065958,"Cloonart North, Co. Longford, Ireland",ChIJuQiu1LUqXEgRG-_ducd7TKo,APPROXIMATE,Midland,09054,Newtown Forbes,5.694695400372804,11.042285287927694
08/02/2019,"Meadowview Ballagh, Newtownforbes, Longford",Longford,250000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Meadowview+Ballagh,+Newtownforbes,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8356210000000015,53.7654838,"Townparks, Newtown Forbes, Co. Longford, Ireland",ChIJazNIB-vUXUgR0Bgyl6nHAAo,APPROXIMATE,Midland,09054,Newtown Forbes,0.13605430437985286,5.257533207957849
11/02/2019,"22 Ash Lawns, Clonbalt Wood, Longford",Longford,136000.0,No,Second-Hand Dwelling house /Apartment,,N39 H9D3,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Ash+Lawns,+Clonbalt+Wood,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.794967799999998,53.74782219999999,"22 Ash Lawns, Cloonbalt, Clonbalt Wood, Co. Longford, N39 H9D3, Ireland",ChIJb5MGpnnUXUgRIUkNhK-1Owo,ROOFTOP,Midland,09043,Caldragh,0.9923763838793483,2.6050708820660518
11/02/2019,"Barroe, Moydow",Longford,90000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Barroe,+Moydow,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.759507399999999,53.66312079999999,"Barroe, Co. Longford, Ireland",ChIJ34T4gnPSXUgRrwjwx8sw-Bk,APPROXIMATE,Midland,09053,Moydow,1.8979622825802152,7.203298700507964
13/02/2019,"6 Cluain Caonach, Keenagh",Longford,180000.0,Yes,New Dwelling house /Apartment,,N39 AE38,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Cluain+Caonach,+Keenagh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.818154700000001,53.626695700000006,"6 Cluain Caonach, Aghnacranagh, Keenagh, Co. Longford, N39 AE38, Ireland",ChIJrz0Q5jDNXUgRBYvTvUpv6_Y,ROOFTOP,Midland,09010,Kilcommock,0.3477086254781469,10.946045198402448
